Unobstructed;Orthogonal planes;H-bonds bridging;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi
0;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;188,0473;188,182;3;2;1;2;2;14;22;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;80,228;57,53;2,2436;52,5721;7,266777;4,139372;2,130997;2,130997;1,427705;7,266777;4,139372;2,130997;2,130997;1,427705;-2,03;8,56303;3,030137;1,189422;1,853368
1;0;0;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;188,0473;188,182;3;2;1;2;2;14;22;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;80,228;57,53;2,2436;52,5721;7,266777;4,133389;2,094433;2,094433;1,399575;7,266777;4,133389;2,094433;2,094433;1,399575;-2,03;8,56303;3,030137;1,286598;1,853368
1;1;1;180,0647255;180,167;6;1;0;1;5;13;21;6;0;0,285714286;2;2;0;0;2;2;0;0;0;0;0;0;72,45404342;72,68;-1,0397;46,5757;7,235487637;3,717583495;2,029396146;2,029396146;1,268923286;7,235487637;3,717583495;2,029396146;2,029396146;1,268923286;-1,85;7,781340073;2,317238171;0,850794084;1,387016787;138,0317;138,122;3;2;1;2;2;10;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;57,54633;57,53;1,0904;35,0661;5,112077;2,728688;1,134458;1,134458;0,654489;5,112077;2,728688;1,134458;1,134458;0,654489;-1,51;6,607786;2,389633;1,074894;1,579018
1;0;0;180,0647255;180,167;6;1;0;1;5;13;21;6;0;0,285714286;2;2;0;0;2;2;0;0;0;0;0;0;72,45404342;72,68;-1,0397;46,5757;7,235487637;3,717583495;2,029396146;2,029396146;1,268923286;7,235487637;3,717583495;2,029396146;2,029396146;1,268923286;-1,85;7,781340073;2,317238171;0,850794084;1,387016787;188,0473;188,182;3;2;1;2;2;14;22;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;80,228;57,53;2,2436;52,5721;7,266777;4,139372;2,130997;2,130997;1,427705;7,266777;4,139372;2,130997;2,130997;1,427705;-2,03;8,56303;3,030137;1,189422;1,853368
1;0;0;180,0647255;180,167;6;1;0;1;5;13;21;6;0;0,285714286;2;2;0;0;2;2;0;0;0;0;0;0;72,45404342;72,68;-1,0397;46,5757;7,235487637;3,717583495;2,029396146;2,029396146;1,268923286;7,235487637;3,717583495;2,029396146;2,029396146;1,268923286;-1,85;7,781340073;2,317238171;0,850794084;1,387016787;138,0317;138,122;3;2;1;2;2;10;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;57,54633;57,53;1,0904;35,0661;5,112077;2,722705;1,114255;1,114255;0,604007;5,112077;2,722705;1,114255;1,114255;0,604007;-1,51;6,607786;2,389633;1,253905;1,579018
1;0;0;151,0633285;151,165;3;2;1;2;2;11;20;3;1;0,125;1;1;0;0;0;0;0;0;0;0;0;0;64,66690538;49,33;1,3506;42,4105;6,164862963;3,249098148;1,187673315;1,187673315;0,748026599;6,164862963;3,249098148;1,187673315;1,187673315;0,748026599;-1,51;7,595374078;3,053138101;2,292303973;2,108156908;180,0647;180,167;6;1;0;1;5;13;21;6;0;0,285714;2;2;0;0;2;2;0;0;0;0;0;0;72,45404;72,68;-1,0397;46,5757;7,235488;3,717583;2,029396;2,029396;1,268923;7,235488;3,717583;2,029396;2,029396;1,268923;-1,85;7,78134;2,317238;0,850794;1,387017
0;0;1;248,0619486;248,307;4;4;2;2;4;17;29;5;0;0;2;2;0;0;0;0;0;0;0;0;0;0;99,7936771;86,18;1,6838;67,1606;9,814744144;6,444829551;4,166337772;4,166337772;2,690984029;8,998247563;4,961666303;2,380801839;2,380801839;1,430043004;-2,01;11,47466815;4,101809822;2,236161414;2,768641559;156,0687;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779;25,78;2,1436;47,468;6,513229;3,770829;1,693974;1,693974;1,088728;6,513229;3,770829;1,693974;1,693974;1,088728;-1,7;6,976639;3,133048;1,320753;1,821512
1;0;1;248,0619486;248,307;4;4;2;2;4;17;29;5;0;0;2;2;0;0;0;0;0;0;0;0;0;0;99,7936771;86,18;1,6838;67,1606;9,814744144;6,444829551;4,166337772;4,166337772;2,690984029;8,998247563;4,961666303;2,380801839;2,380801839;1,430043004;-2,01;11,47466815;4,101809822;2,236161414;2,768641559;113,0841;113,16;2;1;0;1;1;8;19;2;1;0,833333;1;0;1;1;1;0;1;1;0;0;0;0;49,26951;29,1;0,6766;31,4777;4,943782;3,161231;1,402784;1,402784;0,90353;4,943782;3,161231;1,402784;1,402784;0,90353;-0,53;5,603869;2,698436;1,523476;1,89021
1;1;0;329,8402461;329,906;0;0;0;0;0;8;12;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;75,95507936;0;2,8958;51,876;8,380326605;4,356829969;2,241875356;2,241875356;1,148715456;4,065330023;2,199331678;0,803543161;0,803543161;0,429549359;0,68;6,795207373;3,004496065;1,889429225;2,552021727;136,1;136,198;2;0;0;0;2;10;22;2;0;0,5;1;1;0;0;1;1;0;0;0;0;0;0;61,33047;25,78;1,71028;40,98;6,894427;3,394427;1,718034;1,718034;0,826722;6,894427;3,394427;1,718034;1,718034;0,826722;-0,92;7,190132;2,36735;1,1509;1,702156
1;0;0;509,7086287;509,772;0;0;0;0;0;12;12;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;107,7135237;0;3,9177;64,467;11,74028171;5,870140856;3,997542699;3,997542699;3,744320928;5,267786838;2,633893419;1,156232424;1,156232424;0,578116212;1,2;11,27575758;4,151388889;1,834920635;3,900837893;156,0687;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779;25,78;2,1436;47,468;6,513229;3,790962;1,592217;1,592217;1,028549;6,513229;3,790962;1,592217;1,592217;1,028549;-1,7;6,976639;3,133048;1,320753;1,821512
1;0;0;161,1204495;161,248;1;0;0;0;1;12;27;1;0;0,909090909;4;0;4;4;0;0;0;0;0;4;0;0;73,76375839;23,79;2,72638;46,218;7,42190509;5,208501584;4,27540785;4,27540785;4,24757691;7,42190509;5,208501584;4,27540785;4,27540785;4,24757691;-0,51;6,947796759;2,045667672;0,786560346;1,184406935;401,8026;401,866;0;0;0;0;0;12;12;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;92,61722;0;3,4522;51,708;9,582783;4,791392;3,050439;3,050439;1,52522;5,267787;2,633893;1,156232;1,156232;0,578116;0,4;10,48065;3,641966;1,54351;3,180846
1;0;0;119,0371138;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98315867;44,02;1,26388;32,8218;4,703828268;2,518580801;0,97525373;0,97525373;0,57545886;4,703828268;2,518580801;0,97525373;0,97525373;0,57545886;-1,49;5,643155792;2,185360819;1,198750055;1,370259063;155,0735;155,2;1;0;1;0;1;12;21;1;0;0;2;2;0;0;1;1;0;0;0;0;0;0;71,70815;12,89;2,7486;49,673;6,643366;3,921098;1,787443;1,787443;1,174967;6,643366;3,921098;1,787443;1,787443;1,174967;-1,63;7,042665;3,178901;1,347231;1,865661
1;0;1;184,1000484;184,242;2;0;3;0;2;14;26;2;0;0,166666667;2;2;0;0;2;2;0;0;0;0;0;0;83,65767752;25,78;2,2618;55,882;7,927442907;4,727936212;2,201062553;2,201062553;1,387584075;7,927442907;4,727936212;2,201062553;2,201062553;1,387584075;-1,7;8,878890836;4,512089277;2,391599774;2,861596295;119,0371;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98316;44,02;1,26388;32,8218;4,703828;2,518581;0,975254;0,975254;0,575459;4,703828;2,518581;0,975254;0,975254;0,575459;-1,49;5,643156;2,185361;1,19875;1,370259
0;0;0;182,0843983;182,226;2;0;2;0;2;14;24;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;82,96807448;25,78;2,647;57,402;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;-1,96;8,629973277;4,325414892;2,263271662;2,666301066;119,0371;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98316;44,02;1,26388;32,8218;4,703828;2,518581;0,975254;0,975254;0,575459;4,703828;2,518581;0,975254;0,975254;0,575459;-1,49;5,643156;2,185361;1,19875;1,370259
1;1;0;119,0371138;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98315867;44,02;1,26388;32,8218;4,703828268;2,518580801;0,996404156;0,996404156;0,535965733;4,703828268;2,518580801;0,996404156;0,996404156;0,535965733;-1,49;5,643155792;2,185360819;1,198750055;1,370259063;155,0735;155,2;1;0;1;0;1;12;21;1;0;0;2;2;0;0;1;1;0;0;0;0;0;0;71,70815;12,89;2,7486;49,673;6,643366;3,921098;1,787443;1,787443;1,174967;6,643366;3,921098;1,787443;1,787443;1,174967;-1,63;7,042665;3,178901;1,347231;1,865661
1;1;0;119,0371138;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98315867;44,02;1,26388;32,8218;4,703828268;2,518580801;0,996404156;0,996404156;0,535965733;4,703828268;2,518580801;0,996404156;0,996404156;0,535965733;-1,49;5,643155792;2,185360819;1,198750055;1,370259063;156,0687;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779;25,78;2,1436;47,468;6,513229;3,770829;1,693974;1,693974;1,088728;6,513229;3,770829;1,693974;1,693974;1,088728;-1,7;6,976639;3,133048;1,320753;1,821512
1;1;0;119,0371138;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98315867;44,02;1,26388;32,8218;4,703828268;2,518580801;0,996404156;0,996404156;0,535965733;4,703828268;2,518580801;0,996404156;0,996404156;0,535965733;-1,49;5,643155792;2,185360819;1,198750055;1,370259063;184,1;184,242;2;0;3;0;2;14;26;2;0;0,166667;2;2;0;0;2;2;0;0;0;0;0;0;83,65768;25,78;2,2618;55,882;7,927443;4,727936;2,201063;2,201063;1,387584;7,927443;4,727936;2,201063;2,201063;1,387584;-1,7;8,878891;4,512089;2,3916;2,861596
1;0;1;182,0843983;182,226;2;0;2;0;2;14;24;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;82,96807448;25,78;2,647;57,402;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;-1,96;8,629973277;4,325414892;2,263271662;2,666301066;119,0371;119,123;2;1;0;1;2;9;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,98316;44,02;1,26388;32,8218;4,703828;2,518581;0,996404;0,996404;0,535966;4,703828;2,518581;0,996404;0,996404;0,535966;-1,49;5,643156;2,185361;1,19875;1,370259
0;0;1;104,0374481;104,112;2;0;0;0;2;8;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;47,4085729;36,68;0,95328;28,952;4,203828268;2,234021513;0,790636382;0,790636382;0,428894183;4,203828268;2,234021513;0,790636382;0,790636382;0,428894183;-1,36;4,79060241;2,080311395;0,823556241;1,245743098;186,0681;186,21;2;2;1;2;2;14;24;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;82,07696;40,46;2,7648;55,2076;7,513229;4,339948;2,067943;2,067943;1,30776;7,513229;4,339948;2,067943;2,067943;1,30776;-1,96;8,629973;3,419506;1,689069;2,107875
1;1;0;110,0367794;110,112;2;2;0;2;2;8;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;47,01987062;40,46;1,0978;29,7716;4,203828268;2,268580801;0,829737489;0,829737489;0,49303061;4,203828268;2,268580801;0,829737489;0,829737489;0,49303061;-1,18;4,966627566;1,738120536;0,904141896;1,079074671;104,0374;104,112;2;0;0;0;2;8;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;47,40857;36,68;0,95328;28,952;4,203828;2,234022;0,80942;0,80942;0,42645;4,203828;2,234022;0,80942;0,80942;0,42645;-1,36;4,790602;2,080311;0,823556;1,245743
1;1;1;126,0316941;126,111;3;3;0;3;3;9;15;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;51,81410438;60,69;0,8034;31,4364;4,573691594;2,402871201;0,887298335;0,887298335;0,579546905;4,573691594;2,402871201;0,887298335;0,887298335;0,579546905;-1,38;5,751233596;1,853879863;1,2528322;1,18467735;104,0374;104,112;2;0;0;0;2;8;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;47,40857;36,68;0,95328;28,952;4,203828;2,234022;0,80942;0,80942;0,42645;4,203828;2,234022;0,80942;0,80942;0,42645;-1,36;4,790602;2,080311;0,823556;1,245743
1;0;0;430,0610408;430,379;6;2;5;2;5;29;43;11;1;0,222222222;2;2;0;0;0;0;0;0;0;0;1;1;162,8638877;107,26;2,87958;93,8653;15,60433349;9,548618994;5,768835059;5,768835059;3,969130602;14,78783691;7,896353767;3,836284044;3,836284044;2,380595792;-2,97;22,32049265;7,805948812;5,303807093;6,008021485;182,0844;182,226;2;0;2;0;2;14;24;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;82,96807;25,78;2,647;57,402;7,66793;4,431513;1,880441;1,880441;1,141562;7,66793;4,431513;1,880441;1,880441;1,141562;-1,96;8,629973;4,325415;2,263272;2,666301
1;0;1;430,0610408;430,379;6;2;5;2;5;29;43;11;1;0,222222222;2;2;0;0;0;0;0;0;0;0;1;1;162,8638877;107,26;2,87958;93,8653;15,60433349;9,548618994;5,768835059;5,768835059;3,969130602;14,78783691;7,896353767;3,836284044;3,836284044;2,380595792;-2,97;22,32049265;7,805948812;5,303807093;6,008021485;156,0687;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779;25,78;2,1436;47,468;6,513229;3,770829;1,693974;1,693974;1,088728;6,513229;3,770829;1,693974;1,693974;1,088728;-1,7;6,976639;3,133048;1,320753;1,821512
1;0;1;110,0367794;110,112;2;2;0;2;2;8;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;47,01987062;40,46;1,0978;29,7716;4,203828268;2,268580801;0,829737489;0,829737489;0,49303061;4,203828268;2,268580801;0,829737489;0,829737489;0,49303061;-1,18;4,966627566;1,738120536;0,904141896;1,079074671;337,0191;337,382;7;2;2;1;5;22;33;9;1;0,076923;3;2;1;0;3;2;0;1;0;0;0;0;130,1391;103,68;-0,1361;77,8152;12,9938;8,508002;6,018138;6,018138;4,625868;11,3608;6,188285;3,176083;3,176083;2,083128;-2,39;14,54323;5,108908;2,143395;3,377273
1;0;1;337,0190978;337,382;7;2;2;1;5;22;33;9;1;0,076923077;3;2;1;0;3;2;0;1;0;0;0;0;130,1390704;103,68;-0,1361;77,8152;12,99379812;8,508001631;6,01813764;6,01813764;4,625867544;11,36080495;6,188285491;3,176082982;3,176082982;2,083128284;-2,39;14,54322778;5,108907742;2,14339522;3,377273136;126,0317;126,111;3;3;0;3;3;9;15;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;51,8141;60,69;0,8034;31,4364;4,573692;2,414837;0,993428;0,993428;0,519489;4,573692;2,414837;0,993428;0,993428;0,519489;-1,38;5,751234;1,85388;0,887203;1,184677
0;0;0;95,95335542;96,944;0;0;0;0;0;4;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,02112256;0;1,9352;20,846;3,422487376;1,642640675;0,428571429;0,428571429;0;1,910629484;0,769769114;0,047619048;0,047619048;0;0,32;4,32;3,32;2,32;3,5856;354,1409;354,452;0;0;1;0;0;28;46;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;163,2152;0;7,9664;121,902;15,3923;9,714102;5,792521;5,792521;4,566078;15,3923;9,714102;5,792521;5,792521;4,566078;-3,64;15,42094;5,935173;2,183083;3,268784
1;1;0;337,0190978;337,382;7;2;2;1;5;22;33;9;1;0,076923077;3;2;1;0;3;2;0;1;0;0;0;0;130,1390704;103,68;-0,1361;77,8152;12,99379812;8,508001631;6,01813764;6,01813764;4,625867544;11,36080495;6,188285491;3,176082982;3,176082982;2,083128284;-2,39;14,54322778;5,108907742;2,14339522;3,377273136;110,0368;110,112;2;2;0;2;2;8;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;47,01987;40,46;1,0978;29,7716;4,203828;2,274564;0,881732;0,881732;0,464163;4,203828;2,274564;0,881732;0,881732;0,464163;-1,18;4,966628;1,738121;0,729375;1,079075
1;0;1;122,0367794;122,123;2;1;1;1;1;9;15;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,75210109;37,3;1,3848;33,4013;4,742213232;2,588414546;1,020739643;1,020739643;0,580729834;4,742213232;2,588414546;1,020739643;1,020739643;0,580729834;-1,31;5,820039012;2,306763636;1,287705032;1,49171715;337,0191;337,382;7;2;2;1;5;22;33;9;1;0,076923;3;2;1;0;3;2;0;1;0;0;0;0;130,1391;103,68;-0,1361;77,8152;12,9938;8,508002;6,018138;6,018138;4,625868;11,3608;6,188285;3,176083;3,176083;2,083128;-2,39;14,54323;5,108908;2,143395;3,377273
1;1;1;123,0432618;123,115;4;2;1;1;3;9;14;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;51,73705399;68,87;-0,4245;30,5499;4,612076558;2,363011215;0,8156264;0,8156264;0,426332141;4,612076558;2,363011215;0,8156264;0,8156264;0,426332141;-1,45;5,682450331;2,212180313;1,218313829;1,396733861;194,0552;194,154;8;2;1;1;7;14;20;8;1;0,166667;2;2;0;0;2;2;0;0;0;0;0;0;76,96785;108,17;-2,0781;44,5409;7,207265;3,678569;1,732211;1,732211;1,054941;7,207265;3,678569;1,732211;1,732211;1,054941;-2,25;8,352845;2,619893;0,969382;1,563111
1;0;0;137,0476785;137,138;3;3;1;2;2;10;17;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;58,09199178;63,32;0,4911;36,6247;5,242213232;2,787773283;1,151822508;1,151822508;0,62569656;5,242213232;2,787773283;1,151822508;1,151822508;0,62569656;-1,51;6,60778563;2,389632707;1,253904639;1,579018067;194,0552;194,154;8;2;1;1;7;14;20;8;1;0,166667;2;2;0;0;2;2;0;0;0;0;0;0;76,96785;108,17;-2,0781;44,5409;7,207265;3,678569;1,732211;1,732211;1,054941;7,207265;3,678569;1,732211;1,732211;1,054941;-2,25;8,352845;2,619893;0,969382;1,563111
0;0;1;122,0480128;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51740601;55,98;0,1805;32,7549;4,742213232;2,503213995;0,946054734;0,946054734;0,508512197;4,742213232;2,503213995;0,946054734;0,946054734;0,508512197;-1,38;5,751233596;2,259334201;1,2528322;1,443773195;194,0552;194,154;8;2;1;1;7;14;20;8;1;0,166667;2;2;0;0;2;2;0;0;0;0;0;0;76,96785;108,17;-2,0781;44,5409;7,207265;3,678569;1,732211;1,732211;1,054941;7,207265;3,678569;1,732211;1,732211;1,054941;-2,25;8,352845;2,619893;0,969382;1,563111
1;1;0;194,0552234;194,154;8;2;1;1;7;14;20;8;1;0,166666667;2;2;0;0;2;2;0;0;0;0;0;0;76,96785319;108,17;-2,0781;44,5409;7,207265097;3,678568789;1,732210742;1,732210742;1,054941054;7,207265097;3,678568789;1,732210742;1,732210742;1,054941054;-2,25;8,35284506;2,619892645;0,969381544;1,563111239;122,048;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51741;55,98;0,1805;32,7549;4,742213;2,503214;0,964838;0,964838;0,516181;4,742213;2,503214;0,964838;0,964838;0,516181;-1,38;5,751234;2,259334;1,252832;1,443773
1;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;194,0552;194,154;8;2;1;1;7;14;20;8;1;0,166667;2;2;0;0;2;2;0;0;0;0;0;0;76,96785;108,17;-2,0781;44,5409;7,207265;3,678569;1,732211;1,732211;1,054941;7,207265;3,678569;1,732211;1,732211;1,054941;-2,25;8,352845;2,619893;0,969382;1,563111
1;0;1;139,026943;139,11;4;1;1;1;3;10;15;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;56,87861259;63,37;1,3004;34,7612;5,020324849;2,633729172;1,060527754;1,060527754;0,574348523;5,020324849;2,633729172;1,060527754;1,060527754;0,574348523;-1,58;6,538764846;2,344994096;1,222616942;1,533336496;123,0796;123,159;3;2;0;1;3;9;18;3;0;0,333333;1;1;0;0;1;1;0;0;0;0;0;0;53,94047;51,8;0,67564;35,9184;5,549128;2,760453;0,99958;0,99958;0,753224;5,549128;2,760453;0,99958;0,99958;0,753224;-1,12;6,006904;2,009487;1,384109;1,3412
1;0;1;188,0585775;188,186;4;0;1;0;2;14;22;4;0;0;2;2;0;0;2;2;0;0;0;0;0;0;80,84428076;53,88;0,6204;49,798;7,329725925;4,135977802;1,937406677;1,937406677;1,210444598;7,329725925;4,135977802;1,937406677;1,937406677;1,210444598;-2,1;8,496118022;3,334193689;1,635034716;2,023407364;150,0164;150,086;6;4;3;4;4;10;16;6;0;0,5;0;0;0;0;0;0;0;0;0;0;2;2;55,33406;115,06;-2,1226;27,2852;4,760052;2,282543;0,805104;0,805104;0,270102;4,760052;2,282543;0,805104;0,805104;0,270102;-1,14;8,86;3,136253;1,997375;2,77872
0;0;1;122,0480128;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51740601;55,98;0,1805;32,7549;4,742213232;2,503213995;0,946054734;0,946054734;0,508512197;4,742213232;2,503213995;0,946054734;0,946054734;0,508512197;-1,38;5,751233596;2,259334201;1,2528322;1,443773195;327,1107;327,336;6;2;6;2;4;24;41;6;1;0,111111;2;2;0;0;0;0;0;0;0;0;0;0;138,8828;84,86;3,0539;90,611;13,27636;7,082668;3,250097;3,250097;2,081403;13,27636;7,082668;3,250097;3,250097;2,081403;-3,28;17,07985;7,823859;4,13133;5,567929
0;0;1;327,1106726;327,336;6;2;6;2;4;24;41;6;1;0,111111111;2;2;0;0;0;0;0;0;0;0;0;0;138,8827776;84,86;3,0539;90,611;13,27635918;7,082667703;3,250096889;3,250096889;2,081403359;13,27635918;7,082667703;3,250096889;3,250096889;2,081403359;-3,28;17,07984521;7,823858534;4,131330235;5,567928863;60,03236;60,056;3;4;0;2;1;4;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;23,58055;69,11;-0,9762;13,7708;2,062949;0,781474;0;0;0;2,062949;0,781474;0;0;0;-0,73;3,27;0,710529;0,173734;0,580857
0;0;1;121,0527638;121,139;2;2;1;1;1;9;16;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;53,29775803;43,09;0,7855;34,9599;4,872349906;2,653482882;1,058306865;1,058306865;0,602419279;4,872349906;2,653482882;1,058306865;1,058306865;0,602419279;-1,31;5,820039012;2,306763636;1,287705032;1,49171715;270,0528;270,24;5;3;0;3;5;20;30;5;0;0,066667;3;2;1;0;0;0;0;0;0;0;0;0;113,2832;94,83;1,88722;69,4804;10,46754;5,88847;3,307552;3,307552;2,484753;10,46754;5,88847;3,307552;3,307552;2,484753;-2,82;12,22596;3,835039;1,495312;2,344352
1;0;1;270,0528234;270,24;5;3;0;3;5;20;30;5;0;0,066666667;3;2;1;0;0;0;0;0;0;0;0;0;113,283238;94,83;1,88722;69,4804;10,46753844;5,88846976;3,307552042;3,307552042;2,484752628;10,46753844;5,88846976;3,307552042;3,307552042;2,484752628;-2,82;12,2259605;3,835039476;1,495311867;2,344352058;122,048;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51741;55,98;0,1805;32,7549;4,742213;2,51328;0,917344;0,917344;0,508512;4,742213;2,51328;0,917344;0,917344;0,508512;-1,38;5,751234;2,259334;1,252832;1,443773
1;0;1;122,0480128;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51740601;55,98;0,1805;32,7549;4,742213232;2,503213995;0,946054734;0,946054734;0,508512197;4,742213232;2,503213995;0,946054734;0,946054734;0,508512197;-1,38;5,751233596;2,259334201;1,2528322;1,443773195;270,0528;270,24;5;3;0;3;5;20;30;5;0;0,066667;3;2;1;0;0;0;0;0;0;0;0;0;113,2832;94,83;1,88722;69,4804;10,46754;5,88847;3,307552;3,307552;2,484753;10,46754;5,88847;3,307552;3,307552;2,484753;-2,82;12,22596;3,835039;1,495312;2,344352
1;0;1;248,0828741;248,717;4;4;2;2;4;17;30;5;0;0,166666667;2;2;0;0;1;1;0;0;0;0;0;0;104,6407251;77,82;2,5238;70,6808;10,19952901;5,670751547;2,748994267;2,748994267;1,859193613;9,44360006;5,292787074;2,497017951;2,497017951;1,733205455;-1,81;11,66887177;4,590610961;2,313468447;3,151014743;270,0528;270,24;5;3;0;3;5;20;30;5;0;0,066667;3;2;1;0;0;0;0;0;0;0;0;0;113,2832;94,83;1,88722;69,4804;10,46754;5,88847;3,307552;3,307552;2,484753;10,46754;5,88847;3,307552;3,307552;2,484753;-2,82;12,22596;3,835039;1,495312;2,344352
1;0;1;128,022192;128,087;5;2;0;2;3;9;13;5;4;0,25;1;0;1;1;1;0;1;1;0;0;0;0;50,41253688;75,27;-1,2575;26,2984;4,431851653;2,319479217;0,827015103;0,827015103;0,518718922;4,431851653;2,319479217;0,827015103;0,827015103;0,518718922;-1,39;5,741406045;1,847976372;1,24787919;1,178886968;76,00952;76,124;2;4;0;2;1;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,77781;52,04;-0,8113;20,9728;2,879445;1,189723;0;0;0;2,062949;0,781474;0;0;0;-0,31;3,69;1,061747;8,372622;0,979462
